LicenseType,Breed,Color,DogName,OwnerZip,ExpYear,ValidDate
Dog Individual Neutered Male,MIXED,BLACK,BUDDY,15037,2018,2/15/2018 15:12
Dog Individual Spayed Female,MIXED,SPOTTED,HANNAH,15122,2018,2/15/2018 15:12
Dog Individual Male,TERRIER,SPOTTED,BULLET,15120,2018,2/15/2018 15:12
Dog Senior Citizen or Disability Male,BRITTANY SPANIEL,WHITE/BROWN,CRUZER,15037,2018,2/15/2018 15:47
Dog Individual Neutered Male,MIXED,BLACK/BROWN,FERB,15102,2018,2/15/2018 15:12
Dog Individual Neutered Male,ROTTWEILER,BLACK,BEAR,15132,2018,2/15/2018 15:12
Dog Individual Neutered Male,SHEPHERD MIX,BLACK/BROWN,BEAU,15132,2018,2/15/2018 15:12
Dog Senior Citizen or Disability Spayed Female,LABRADOR RETRIEVER,BLACK,BLOSSOM,15229,2018,2/15/2018 15:12
Dog Individual Spayed Female,GER SHEPHERD,WHITE,CHLOE,15237,2018,2/15/2018 15:12
Dog Individual Neutered Male,GER SHEPHERD,BROWN,ROGER,15237,2018,2/15/2018 15:12
Dog Individual Female,DOBERMAN PINSCHER,BLUE,SKYE,15137,2018,2/15/2018 15:12
Dog Individual Female,BOERBOEL,WHITE,UNA,15137,2018,2/15/2018 15:12
Dog Individual Male,BOERBOEL,BLACK,FETTY,15137,2018,2/15/2018 15:12
Dog Individual Female,BOERBOEL,BLACK,AMINA,15137,2018,2/15/2018 15:12
Dog Individual Neutered Male,GER SHEPHERD,BLACK/BROWN,BAIN,15108,2018,2/15/2018 15:12
Dog Senior Citizen or Disability Spayed Female,BOSTON TERRIER,WHITE/BLACK,BESSY,15032,2018,2/15/2018 15:48
Dog Senior Citizen or Disability Neutered Male,BORDER TERRIER,WHITE/BLACK,BUSTER,15032,2018,2/15/2018 15:48
Dog Senior Citizen or Disability Spayed Female,BOSTON TERRIER,WHITE/BLACK,BUFFY,15032,2018,2/15/2018 15:48
Dog Senior Citizen or Disability Female,BOSTON TERRIER,WHITE/BLACK,BRANDY,15032,2018,2/15/2018 15:48
Dog Senior Citizen or Disability Neutered Male,AM PIT BULL TERRIER,BRINDLE,ASYLUM,15032,2018,2/15/2018 15:48
Dog Individual Neutered Male,BEAGLE MIX,BROWN,TOBY,15101,2018,2/15/2018 15:48
Dog Individual Neutered Male,GREAT DANE,BRINDLE,TANKERBEAR,15101,2018,2/15/2018 15:48
Dog Individual Neutered Male,LABRADOR RETRIEVER,BROWN,TYSON,15147,2018,2/15/2018 15:48
Dog Individual Neutered Male,LABRADOODLE,WHITE,STANLEY,15037,2018,2/15/2018 15:48
Dog Individual Spayed Female,LABRADOR RETRIEVER,BLACK,LOTTIE,15102,2018,2/15/2018 15:48
Dog Individual Spayed Female,GER SHEPHERD,BLACK/TAN,CRYSTAL,15235,2018,2/16/2018 9:06
Dog Individual Female,GER SHEPHERD,BLACK/TAN,CRYSTAL,15235,2018,2/16/2018 9:06
Dog Individual Male,GER SHEPHERD,BLACK/TAN,DIGGER,15235,2018,2/16/2018 9:06
Dog Individual Spayed Female,MIXED,BROWN,LADY,15133,2018,2/15/2018 15:28
Dog Individual Spayed Female,PUGGLE,BROWN,ZOEY,15137,2018,2/15/2018 15:28
Dog Senior Citizen or Disability Neutered Male,CHIHUAHUA,BLACK,TICO,15202,2018,2/15/2018 15:28
Dog Senior Citizen or Disability Male,ENG SPRINGER SPANIE,WHITE/BROWN,ARCHER,15044,2018,2/15/2018 15:28
Dog Individual Spayed Female,GOLDEN RETRIEVER,GOLD,KYNA,15101,2018,2/15/2018 15:48
Dog Individual Neutered Male,AM PIT BULL TERRIER,WHITE/GREY,RENEGADE,15014,2018,2/15/2018 15:48
Dog Individual Spayed Female,LABRADOR RETRIEVER,BROWN,CHLOE,15139,2018,2/16/2018 8:45
Dog Individual Male,SCHNAUZER STANDARD,BLACK,LEO,15235,2018,2/16/2018 8:45
Dog Individual Neutered Male,MIXED,BLACK/BROWN,RANGER,15015,2018,2/16/2018 11:34
Dog Individual Male,LABRADOODLE,BLACK,HUNTER,15056,2018,
Dog Individual Male,LABRADOODLE,BLACK,HUNTER,15056,2018,2/16/2018 11:34
Dog Individual Male,GER SHEPHERD,BLACK/TAN,SAMPSON,15137,2018,2/16/2018 11:34
Dog Individual Female,GER SHEPHERD,WHITE,HEIDI,15137,2018,2/16/2018 11:34
Dog Senior Citizen or Disability Spayed Female,BEAGLE MIX,BLACK,ANNIE,15102,2018,2/16/2018 11:34
Dog Individual Male,GER SHEPHERD,BLACK,APOLLO,15028,2018,2/16/2018 11:34
Dog Individual Spayed Female,ROTTWEILER,BLACK/BROWN,JOY,15136,2018,2/16/2018 11:34
Dog Individual Female,AM PIT BULL TERRIER,BROWN,DIAMOND,15146,2018,2/16/2018 11:34
Dog Individual Female,LABRADOR RETRIEVER,YELLOW,BAILEY,15144,2018,2/16/2018 11:34
Dog Senior Citizen or Disability Male,GER SHEPHERD,BLACK,KANE,15024,2018,
Dog Individual Male,ROTTWEILER,BLACK,KUB MCCULLOUGH,15132,2018,2/16/2018 10:06
Dog Senior Citizen or Disability Male,GER SHEPHERD,BLACK,KANE,15024,2018,
Dog Senior Citizen or Disability Male,GER SHEPHERD,BLACK,KANE,15024,2018,2/16/2018 11:34
Dog Individual Spayed Female,YORKSHIRE TERRIER,SILVER,LOLA,15101,2018,2/16/2018 11:34
Dog Individual Neutered Male,PEEKAPOO,BRINDLE,BOO,15101,2018,2/16/2018 11:34
Dog Individual Neutered Male,GOLDENDOODLE,BLONDE,TOBEY,15239,2018,2/16/2018 11:34
Dog Individual Spayed Female,CHOW CHOW,BLACK,MYLA,15215,2018,2/16/2018 11:34
Dog Individual Neutered Male,CHOW CHOW,CREAM,MIKO,15215,2018,2/16/2018 11:34
Dog Individual Female,BLOODHOUND,BLACK,SKYE,15243,2018,
Dog Individual Female,GOLDENDOODLE,GOLD,MAC,15101,2018,2/16/2018 11:34
Dog Individual Spayed Female,PARSON RUSSELL TERR,WHITE/TAN,MAYA,15122,2018,2/16/2018 11:34
Dog Individual Female,CHIHUAHUA,FAWN,MAYA,15202,2018,2/16/2018 16:21
Dog Individual Male,CHIHUAHUA,WHITE/BROWN,BEAR,15202,2018,2/16/2018 16:21
Dog Individual Neutered Male,ENG BULLDOG,WHITE/BROWN,WILBER ACCORSI,15071,2018,2/16/2018 16:21
Dog Senior Citizen or Disability Neutered Male,BOXER,BROWN,BRADY,15044,2018,2/16/2018 15:07
Dog Individual Spayed Female,BOXER,WHITE,GIDDA,15146,2018,2/16/2018 15:07
Dog Senior Citizen or Disability Male,YORKSHIRE TERRIER,MULTI,PRIEST,15221,2018,2/16/2018 16:21
Dog Individual Spayed Female,TAG,WHITE/LIVER,KAMI,15241,2018,2/16/2018 15:07
Dog Individual Neutered Male,PARSON RUSSELL TERR,SPOTTED,SIMON,15241,2018,2/16/2018 15:07
Dog Individual Female,BEAGLE,TRI-COLOR,HARLEY AUBERZINSKY,15120,2018,2/16/2018 15:08
Dog Individual Male,GER SHEPHERD,BLACK/TAN,APOLLO,15120,2018,2/16/2018 15:08
Dog Individual Female,YORKSHIRE TERRIER,BLACK/BROWN,TINKERBELL,15120,2018,2/16/2018 15:08
Dog Individual Male,LAB MIX,WHITE/BLACK,CHARLEY,15229,2018,2/16/2018 15:08
Dog Individual Spayed Female,PEEKAPOO,WHITE/BLACK,OLIVEA,15229,2018,2/16/2018 15:08
Dog Senior Citizen or Disability Spayed Female,COCKER SPANIEL,WHITE/BLACK,SOPHIE,15049,2018,2/16/2018 15:08
Dog Individual Spayed Female,MIXED,WHITE,BITSY,15122,2018,2/16/2018 15:08
Dog Senior Citizen or Disability Spayed Female,BEAGLE MIX,BLACK/BROWN,ROSIE,15209,2018,2/16/2018 15:08
Dog Senior Citizen or Disability Neutered Male,YORKSHIRE TERRIER,MULTI,ROONEY,15237,2018,2/16/2018 15:08
Dog Senior Citizen or Disability Female,CAIRN TERRIER,BLACK,LILY,15102,2018,2/16/2018 15:08
Dog Senior Citizen or Disability Spayed Female,DACHSHUND,BLACK,SNOOPY,15102,2018,2/16/2018 15:08
Dog Senior Citizen or Disability Neutered Male,DACHSHUND,BROWN,HEKTOR,15102,2018,2/16/2018 15:08
Dog Individual Spayed Female,HOUND MIX,BROWN,COCO,15122,2018,2/16/2018 16:21
Dog Individual Male,MALTESE,BROWN,Cody,15122,2018,2/16/2018 16:21
Dog Senior Citizen or Disability Female,CANE CORSO,BRINDLE,SHELBY,15218,2018,2/16/2018 15:08
Dog Individual Spayed Female,DACHSHUND,BLACK/TAN,PENELOPE,15101,2018,2/16/2018 16:21
Dog Individual Neutered Male,LABRADOR RETRIEVER,BLACK,CHARLIE,15044,2018,2/16/2018 16:21
Dog Individual Male,FRENCH BULLDOG,BROWN,ROCCO,15102,2018,2/16/2018 15:08
Dog Individual Spayed Female,LAB MIX,TAN,PAISLEY,15234,2018,2/16/2018 16:21
Dog Individual Neutered Male,MIXED,WHITE/BROWN,SHOR`TEE,15110,2018,2/16/2018 15:08
Dog Individual Neutered Male,MIXED,WHITE/BROWN,WENDELL,15090,2018,2/16/2018 15:08
Dog Individual Female,BOXER,BLACK,ROSIE MAE,15065,2018,2/16/2018 15:08
Dog Individual Spayed Female,BEAGLE,WHITE/BLACK/BROWN,FRISBEE,15237,2018,2/16/2018 15:08
Dog Individual Male,LABRADOR RETRIEVER,RED,RED,15102,2018,2/16/2018 15:08
Dog Individual Male,YORKSHIRE TERRIER,BLACK/TAN,FRODO BAGGINS,15243,2018,2/16/2018 16:21
Dog Individual Spayed Female,MIXED,WHITE/BLACK/BROWN,BELLA,15147,2018,2/16/2018 16:21
Dog Individual Neutered Male,AM PITT BULL MIX,BLACK/BROWN,MOOSE,15147,2018,2/16/2018 16:21
Dog Individual Spayed Female,AM PITT BULL MIX,BROWN,GINGER,15108,2018,2/16/2018 16:21
Dog Individual Neutered Male,TAG,TAN,MURPHY,15126,2018,2/16/2018 16:21
Dog Individual Spayed Female,MIXED,WHITE,PATTY,15126,2018,2/16/2018 16:21
Dog Individual Spayed Female,BEAGLE,WHITE/BLACK/BROWN,LUCY,15237,2018,2/16/2018 16:21
Dog Individual Spayed Female,GOLDENDOODLE,BROWN,KONA,15239,2018,2/16/2018 16:21
Dog Individual Neutered Male,FRENCH BULLDOG,BLACK,GEORGE MICHAEL,15136,2018,2/16/2018 16:21
Dog Individual Female,AM PITT BULL MIX,BROWN,ANNABEL,15084,2018,2/16/2018 16:21
Dog Individual Male,ENG BULLDOG,WHITE/BROWN,BAXTER,15228,2018,2/16/2018 16:21
Dog Individual Neutered Male,DACHSHUND,BROWN,RUSTY,15237,2018,2/16/2018 16:21
Dog Individual Neutered Male,DACHSHUND,BROWN,SCOOTER,15237,2018,2/16/2018 16:21
Dog Individual Neutered Male,GREAT DANE,SPOTTED,ELMO SELL,15084,2018,2/16/2018 16:21
Dog Individual Neutered Male,WEIMARANER,GREY,TYLER SELL,15084,2018,2/16/2018 16:21
Dog Individual Female,GER SHEPHERD,BLACK,BENTLEE,15147,2018,2/20/2018 11:03
Dog Individual Neutered Male,AM PIT BULL TERRIER,BLUE,TITAN,15237,2018,2/20/2018 11:03
Dog Individual Spayed Female,MIXED,SPOTTED,MOXXI,15237,2018,2/20/2018 11:03
Dog Senior Citizen or Disability Spayed Female,MIXED,MULTI,BLANCHE,15037,2018,2/20/2018 11:03
Dog Individual Neutered Male,GR SWISS MTN DOG,TRI-COLOR,BEAR,15116,2018,2/20/2018 9:05
Dog Individual Spayed Female,GER SHEPHERD MIX,BLACK,SOPHIE,15221,2018,2/20/2018 11:03
Dog Individual Neutered Male,COCKER SPANIEL,RED,TOBY,15132,2018,2/20/2018 11:03
Dog Individual Spayed Female,GER SHEPHERD,WHITE/BLACK/BROWN,MARLEY,15147,2018,2/20/2018 11:03
Dog Individual Male,GOLDEN RETRIEVER,BLONDE,REX,15108,2018,2/20/2018 11:03
Dog Individual Neutered Male,BEAGLE,WHITE/BLACK/BROWN,KODA,15227,2018,2/20/2018 11:03
Dog Individual Spayed Female,LAB MIX,WHITE/BROWN,SARA,15024,2018,2/20/2018 11:03
Dog Individual Spayed Female,LAB MIX,WHITE/BROWN,CLARE,15024,2018,2/20/2018 11:03
Dog Individual Male,SHETLAND SHEEPDOG,SPOTTED,ROCCO,15065,2018,2/20/2018 11:03
Dog Individual Male,SHETLAND SHEEPDOG,WHITE/TAN,AUGIE,15065,2018,2/20/2018 11:03
Dog Individual Spayed Female,BORD COLLIE,WHITE/BLACK,HOPE,15236,2018,2/20/2018 11:03
Dog Senior Citizen or Disability Neutered Male,BEAGLE,WHITE/BLACK/BROWN,BJ JONES,15227,2018,2/20/2018 11:03
Dog Individual Neutered Male,LAB MIX,WHITE/BLACK,NEICO,15216,2018,
Dog Individual Spayed Female,SHIH TZU,WHITE/BLACK,TESSY,15133,2018,2/20/2018 10:33
Dog Individual Neutered Male,SHIH TZU,WHITE,CODY,15234,2018,2/20/2018 10:33
Dog Individual Spayed Female,SHIH TZU,WHITE,ANGEL,15234,2018,2/20/2018 10:33
Dog Individual Male,BRITTANY SPANIEL,WHITE,SNOOP,15221,2018,2/20/2018 10:33
Dog Individual Female,ROTTWEILER MIX,BLACK/BROWN,BUGG,15132,2018,2/20/2018 10:33
Dog Senior Citizen or Disability Spayed Female,LABRADOR RETRIEVER,YELLOW,NOVA,15227,2018,2/20/2018 9:59
Dog Individual Spayed Female,BELG MALINOIS,BLACK/BROWN,PENNY,15237,2018,
Dog Individual Neutered Male,SHIH TZU,GOLD,COOPER,15147,2018,2/20/2018 10:33
Dog Individual Spayed Female,MIXED,WHITE/TAN,BUNNY,15144,2018,2/20/2018 10:33
Dog Senior Citizen or Disability Female,AUS SHEPHERD,RUST,WINNIE,15065,2018,2/20/2018 10:33
Dog Individual Spayed Female,SIB HUSKY,WHITE/GREY,ATHENA,15126,2018,
Dog Senior Citizen or Disability Neutered Male,PUGGLE,BLACK/BROWN,YOSHI,15014,2018,2/20/2018 10:33
Dog Individual Spayed Female,POODLE MIX,SPOTTED,HEIDI,15126,2018,2/20/2018 10:33
Dog Individual Male,GER SHEPHERD,BLACK/BROWN,BEAR,15132,2018,2/20/2018 10:33
Dog Individual Spayed Female,LAB MIX,BLACK,PEPZ,15143,2018,2/20/2018 10:33
Dog Individual Spayed Female,MIXED,BRINDLE,KIMORA,15024,2018,2/20/2018 10:33
Dog Individual Neutered Male,WEIMARANER,BROWN,RUCKUS,15147,2018,2/20/2018 10:34
Dog Individual Spayed Female,BELG MALINOIS,BLACK/BROWN,PENNY,15237,2018,
Dog Individual Spayed Female,BELG MALINOIS,BLACK/BROWN,PENNY,15237,2018,2/20/2018 11:03
Dog Senior Citizen or Disability Female,DACHSHUND,BLACK,ISABELLA,15205,2018,2/20/2018 10:34
Dog Senior Citizen or Disability Female,RAT TERRIER,SPOTTED,PIPPA,15220,2018,2/20/2018 10:34
Dog Individual Spayed Female,DOBERMAN PINSCHER,BLACK/BROWN,SASHA,15035,2018,2/20/2018 11:03
Dog Senior Citizen or Disability Female,PUG,BLACK,MICHIO,15084,2018,2/20/2018 10:34
Dog Senior Citizen or Disability Female,PUG,BLACK,SIRI,15084,2018,2/20/2018 10:34
Dog Senior Citizen or Disability Male,PUG,FAWN,SUKI,15084,2018,2/20/2018 10:34
Dog Senior Citizen or Disability Female,PUG,FAWN,MALIA,15084,2018,2/20/2018 10:34
Dog Senior Citizen or Disability Female,PUG,BLACK,KENZEE,15084,2018,2/20/2018 10:34
Dog Senior Citizen or Disability Male,PUG,BLACK,CHUGS,15084,2018,2/20/2018 10:34
Dog Senior Citizen or Disability Female,PUG,BLACK,CHYNA,15084,2018,2/20/2018 10:34
Dog Senior Citizen or Disability Female,PUG,FAWN,MAY LING,15084,2018,2/20/2018 10:34
Dog Individual Neutered Male,SHIH TZU,WHITE/BROWN,ERNIE,15202,2018,2/20/2018 11:03
Dog Senior Citizen or Disability Female,PUG,BLACK,ALARIA,15084,2018,2/20/2018 10:34
Dog Individual Male,LABRADOR RETRIEVER,YELLOW,CHARLIE,15116,2018,2/20/2018 11:03
Dog Individual Neutered Male,LHASA APSO,MULTI,PRIMO,15147,2018,2/20/2018 11:03
Dog Senior Citizen or Disability Male,PUG,BLACK,MICHIO,15084,2018,2/20/2018 10:34
Dog Senior Citizen or Disability Spayed Female,MIXED,BLACK,JASMINE,15137,2018,2/20/2018 11:03
Dog Senior Citizen or Disability Female,MIXED,WHITE,BELLA,15137,2018,2/20/2018 11:03
Dog Senior Citizen or Disability Female,PUG,WHITE/BLACK/BROWN,XIAMARA,15084,2018,2/20/2018 10:34
Dog Individual Neutered Male,BELG MALINOIS,BLACK/BROWN,CADEN,15237,2018,2/20/2018 11:03
Dog Senior Citizen or Disability Neutered Male,BEAGLE,MULTI,OTTIS GEORGE,15108,2018,2/20/2018 10:34
Dog Individual Spayed Female,MIXED,BLONDE,LACEY,15129,2018,2/20/2018 10:34
Dog Individual Male,SHIH TZU MIX,BLACK/BROWN,CHARLIE,15235,2018,2/20/2018 10:34
Dog Senior Citizen or Disability Male,COCKER SPANIEL,BLACK/TAN,BANDIT,15238,2018,2/20/2018 10:22
Dog Individual Spayed Female,LAB MIX,YELLOW,LEIA,15076,2018,2/20/2018 10:20
Dog Individual Spayed Female,DACHSHUND,BLACK/TAN,RUBY,15146,2018,2/20/2018 10:34
Dog Individual Neutered Male,CHINESE SHAR-PEI,FAWN,WINSTON,15146,2018,2/20/2018 10:34
Dog Individual Spayed Female,CHIHUAHUA,SABLE,MITZI,15146,2018,2/20/2018 10:34
Dog Individual Neutered Male,CHINESE SHAR-PEI,BLUE,SMOKEY,15146,2018,2/20/2018 10:34
Dog Individual Neutered Male,CHIHUAHUA,BROWN,PANCHO,15146,2018,2/20/2018 10:34
Dog Individual Neutered Male,SHETLAND SHEEPDOG,TRI-COLOR,BUDDY,15112,2018,2/20/2018 11:03
Dog Individual Male,GER SHEPHERD MIX,WHITE,JACKSON,15234,2018,2/20/2018 11:03
Dog Individual Spayed Female,LAB MIX,BLACK,MILLIE,15234,2018,2/20/2018 11:03
Dog Individual Female,TAG,WHITE,KITTEN,15120,2018,2/20/2018 11:03
Dog Individual Male,GER SHEPHERD,BLACK/RED,KOBIE,15239,2018,2/20/2018 11:16
Dog Individual Neutered Male,FOX TERRIER SMOOTH,BLACK,TOBY,15235,2018,2/20/2018 10:47
Dog Individual Neutered Male,POODLE MIX,BROWN,BUDDY BEAR,15034,2018,2/20/2018 11:16
Dog Individual Spayed Female,CHIHUAHUA,BLACK,LADY BUG,15034,2018,2/20/2018 11:16
Dog Individual Spayed Female,GOLDENDOODLE,APRICOT,BELLE,15108,2018,2/20/2018 11:16
Dog Individual Spayed Female,GOLDENDOODLE,TAN,RUBY,15108,2018,2/20/2018 11:16
Dog Senior Citizen or Disability Spayed Female,BEAGLE,MULTI,PISTOL,15212,2018,2/20/2018 11:16
Dog Senior Citizen or Disability Spayed Female,POODLE STANDARD,WHITE,STELLA,15237,2018,2/20/2018 11:16
Dog Individual Male,AM PIT BULL TERRIER,WHITE/TAN,SAMPSON,15132,2018,2/20/2018 11:03
Dog Individual Spayed Female,TERRIER MIX,SPOTTED,SUGAR,15236,2018,2/20/2018 11:16
Dog Individual Spayed Female,BICHON FRISE,WHITE,DAISY,15237,2018,2/20/2018 11:16
Dog Individual Neutered Male,GOLDENDOODLE,GOLD,RUDY,15237,2018,2/20/2018 11:16
Dog Individual Spayed Female,BERNESE MTN DOG,BLACK/BROWN,COCO,15237,2018,2/20/2018 11:16
Dog Individual Spayed Female,COLLIE,WHITE/BLACK/BROWN,BELLA,15241,2018,2/20/2018 11:16
Dog Individual Neutered Male,RETRIEVER MIX,BLACK,BUDDY,15241,2018,2/20/2018 11:16
Dog Senior Citizen or Disability Spayed Female,LABRADOR RETRIEVER,YELLOW,LIZZY,15215,2018,2/20/2018 11:16
Dog Individual Spayed Female,AM ESKIMO DOG,WHITE,CRYSTAL,15239,2018,2/20/2018 11:16
Dog Individual Spayed Female,GOLDEN RETRIEVER,GOLD,BRANDI,15239,2018,2/20/2018 11:16
Dog Individual Neutered Male,GOLDEN RETRIEV MIX,GOLD,CHEVY,15239,2018,2/20/2018 11:16
Dog Individual Neutered Male,YORKSHIRE TERRIER,BROWN,TANNER,15202,2018,2/20/2018 11:16
Dog Individual Neutered Male,YORKSHIRE TERRIER,BLACK/BROWN,TANNER,15205,2018,2/20/2018 11:16
Dog Individual Neutered Male,COLLIE MIX,WHITE/BROWN,WILLY,15221,2018,2/20/2018 11:16
Dog Individual Neutered Male,LAB MIX,RED/BROWN,OTTIS,15135,2018,2/21/2018 8:34
Dog Individual Male,AM PIT BULL TERRIER,BLACK,KODAK,15205,2018,2/20/2018 11:06
Dog Individual Male,AM PIT BULL TERRIER,BLACK,ROCKO,15205,2018,2/20/2018 11:06
Dog Individual Spayed Female,CHIHUAHUA,WHITE/BROWN,STAR,15235,2018,2/20/2018 11:08
Dog Individual Spayed Female,CHIHUAHUA MIX,TAN,PETAL,15235,2018,2/20/2018 11:16
Dog Individual Male,SHIH TZU,WHITE/TAN,TEX,15102,2018,2/20/2018 11:16
Dog Senior Citizen or Disability Male,GER SHEPHERD,BLACK/BROWN,MAX STOREY,15102,2018,2/20/2018 11:16
Dog Individual Spayed Female,GER SHEPHERD,BLACK/TAN,TANJA,15239,2018,2/20/2018 11:16
Dog Senior Citizen or Disability Neutered Male,FRENCH BULLDOG,WHITE/BLACK/GREY,BAKER,15034,2018,2/20/2018 11:16
Dog Senior Citizen or Disability Spayed Female,FRENCH BULLDOG,WHITE/APRICOT,REAGAN,15034,2018,2/20/2018 11:16
Dog Individual Neutered Male,TERRIER MIX,BLACK,WILLIE,15239,2018,2/20/2018 11:16
Dog Individual Neutered Male,GER SHEPHERD,BLACK,MINGO,15024,2018,2/20/2018 11:16
Dog Individual Spayed Female,GER SHEPHERD,BLACK,MAYA,15024,2018,2/20/2018 11:16
Dog Individual Neutered Male,GER SHEPHERD,BROWN,CONAN,15024,2018,2/20/2018 11:16
Dog Individual Spayed Female,MORKIE,BLACK WITH WHITE,MOXIE,15202,2018,2/20/2018 11:16
Dog Individual Neutered Male,MIXED,WHITE/BROWN,BEAU,15146,2018,2/20/2018 11:16
Dog Individual Neutered Male,AIREDALE TERRIER,BLACK/BROWN,TUCKER,15205,2018,2/20/2018 11:25
Dog Individual Neutered Male,TAG,WHITE,MAX,15108,2018,2/20/2018 11:25
Dog Individual Spayed Female,BLUETICK COONHOUND,MULTI,KASEY,15135,2018,2/20/2018 11:25
Dog Individual Neutered Male,CHIHUAHUA,BROWN,TOBY,15135,2018,2/20/2018 11:25
Dog Individual Neutered Male,SIB HUSKY,WHITE/BLACK,NIKOLAI,15101,2018,2/20/2018 13:07
Dog Individual Neutered Male,SIB HUSKY,WHITE/BLACK,LUKA,15101,2018,2/20/2018 13:07
Dog Individual Spayed Female,SIB HUSKY MIX,BLACK/TAN/WHITE,ANNIE,15101,2018,2/20/2018 13:07
Dog Individual Spayed Female,LAB MIX,WHITE/BLACK,SHYLA,15137,2018,2/20/2018 13:07
Dog Individual Neutered Male,DOBERMAN PINSCHER,BLACK/TAN,GOTHAM,15229,2018,2/20/2018 13:56
Dog Individual Neutered Male,CHIHUAHUA,BLACK,SPENCER,15146,2018,2/20/2018 15:36
Dog Individual Spayed Female,MIXED,BLACK/BROWN,MISSY,15037,2018,2/20/2018 15:49
Dog Senior Citizen or Disability Neutered Male,CHIHUAHUA,BLACK,SPENCER,15146,2018,2/20/2018 15:36
Dog Senior Citizen or Disability Neutered Male,CHIHUAHUA,WHITE/BLACK,BENNIE,15146,2018,2/20/2018 15:36
Dog Individual Neutered Male,POMERANIAN,WHITE/BROWN,MAX,15214,2018,2/20/2018 15:49
Dog Individual Spayed Female,BOXER,FAWN,MAGGIE,15214,2018,2/20/2018 15:49
Dog Senior Citizen or Disability Spayed Female,MIXED,BROWN,BETSY LEE,15223,2018,2/20/2018 15:49
Dog Senior Citizen or Disability Neutered Male,MIXED,WHITE/BROWN,SKINNER,15221,2018,2/20/2018 15:49
Dog Individual Neutered Male,ITALIAN GREYHOUND,WHITE,LUIGI,15236,2018,2/20/2018 15:36
Dog Individual Neutered Male,GOLDEN RETRIEVER,GOLD,MARLEY,15108,2018,2/20/2018 15:49
Dog Individual Neutered Male,GOLDEN RETRIEVER,RED,RIDLEY,15108,2018,2/20/2018 15:49
Dog Individual Spayed Female,SCHNOODLE,WHITE/BROWN,MIA,15051,2018,2/20/2018 15:49
Dog Individual Neutered Male,CHIHUAHUA,BLACK,MINGO,15030,2018,2/20/2018 15:49
Dog Individual Neutered Male,CHIHUAHUA,BRINDLE,NIKO,15030,2018,2/20/2018 15:49
Dog Individual Female,SIB HUSKY,WHITE/GREY,SKY,15037,2018,2/20/2018 15:49
Dog Individual Male,SIB HUSKY,WHITE/BLACK,RIGBY,15037,2018,2/20/2018 15:49
Dog Senior Citizen or Disability Spayed Female,CHIHUAHUA,TAN,COCO,15120,2018,2/20/2018 15:49
Dog Individual Male,GREYHOUND,WHITE,LUIGI,15236,2018,2/20/2018 15:36
Dog Individual Female,AM PIT BULL TERRIER,BROWN,GEMMA,15236,2018,2/20/2018 15:36
Dog Individual Male,CHIHUAHUA,BLACK,RICO,15236,2018,2/20/2018 15:36
Dog Individual Female,MIXED,WHITE,HARLEY,15236,2018,2/20/2018 15:36
Dog Individual Neutered Male,BORD COLLIE MIX,WHITE,JACK,15228,2018,2/20/2018 15:49
Dog Individual Neutered Male,VIZSLA,BROWN,WILLIE,15228,2018,2/20/2018 15:49
Dog Individual Neutered Male,VIZSLA,BROWN,CHARLIE,15228,2018,2/20/2018 15:49
Dog Senior Citizen or Disability Female,CHIHUAHUA,OTHER,SELINA,15084,2018,2/20/2018 15:49
Dog Senior Citizen or Disability Female,CHIHUAHUA,WHITE/TAN,DANIELA,15084,2018,2/20/2018 15:49
Dog Senior Citizen or Disability Female,CHIHUAHUA,CHOCOLATE,MARCELA,15084,2018,2/20/2018 15:49
Dog Senior Citizen or Disability Spayed Female,MALTESE,WHITE,RUTHIE,15143,2018,2/20/2018 15:36
Dog Senior Citizen or Disability Female,CHIHUAHUA,BROWN,AMITA,15084,2018,2/20/2018 15:49
Dog Senior Citizen or Disability Female,CHIHUAHUA,WHITE/BROWN,TEA,15084,2018,2/20/2018 15:49
Dog Senior Citizen or Disability Female,CHIHUAHUA,BLACK/FAWN,ZIVA,15084,2018,2/20/2018 15:49
Dog Senior Citizen or Disability Female,JACK RUSSEL TERRIER,WHITE/BLACK,SADIE,15236,2018,2/20/2018 15:49
Dog Senior Citizen or Disability Female,JACK RUSSEL TERRIER,WHITE/BROWN,LUCY,15236,2018,2/20/2018 15:49
Dog Individual Neutered Male,BICHON FRISE,WHITE,MOBY,15202,2018,2/20/2018 15:49
Dog Senior Citizen or Disability Spayed Female,POODLE MIX,WHITE,LILLY,15106,2018,2/20/2018 15:49
Dog Senior Citizen or Disability Spayed Female,POODLE STANDARD,WHITE/BLACK,DESTINY,15144,2018,2/20/2018 15:49
Dog Senior Citizen or Disability Male,CHIHUAHUA,BROWN,OSITO,15084,2018,2/20/2018 15:49
Dog Senior Citizen or Disability Male,CHIHUAHUA,BLACK/BROWN,PAPI,15084,2018,2/20/2018 15:49
Dog Senior Citizen or Disability Male,CHIHUAHUA,BROWN,REMY,15084,2018,2/20/2018 15:49
Dog Senior Citizen or Disability Male,CHIHUAHUA,TAN,COTE,15084,2018,2/20/2018 15:49
Dog Senior Citizen or Disability Male,CHIHUAHUA,BLACK,VINNIE,15084,2018,2/20/2018 15:49
Dog Senior Citizen or Disability Male,CHIHUAHUA,BLACK/FAWN,CHI CHI,15084,2018,2/20/2018 15:49
